data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
9111091,804,UKR55836,55836,"15 April 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)","Military Forces of Russia (2000-) Air Force",8,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Liveuamap; Ukrinform; Segodnya; Novoye Vremya Ukraine; Unian; Suspilne Media; Ministry of Defence of Ukraine","Local partner-New media","On 15 April 2022, Russian forces launched air strikes, using Tu-22M3, SU-34, and SU-24M planes on Ukrainian forces in Mariupol, Donetsk. Ukrainian forces fired back on the ground in the port area, while the Russian forces gained control of the Ilyich factory. Two aid workers, and five other people, died.",7,1650394649,UKR
9111091,804,UKR55836,55836,"15 April 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Liveuamap; Ukrinform; Segodnya; Novoye Vremya Ukraine; Unian; Suspilne Media; Ministry of Defence of Ukraine","Local partner-New media","On 15 April 2022, Russian forces launched air strikes, using Tu-22M3, SU-34, and SU-24M planes on Ukrainian forces in Mariupol, Donetsk. Ukrainian forces fired back on the ground in the port area, while the Russian forces gained control of the Ilyich factory. Two aid workers, and five other people, died.",7,1650394649,UKR
9111151,804,UKR55764,55764,"14 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,78,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel",National,"On 14 April 2022, Russian forces shelled Mariupol, Donetsk. As a result of the shelling of the Donetsk region, 3 people were killed and 7 were injured. (3 fatalities split among 6 events)",1,1650394649,UKR
9111151,804,UKR55764,55764,"14 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Civilians (Ukraine)",,7,78,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel",National,"On 14 April 2022, Russian forces shelled Mariupol, Donetsk. As a result of the shelling of the Donetsk region, 3 people were killed and 7 were injured. (3 fatalities split among 6 events)",1,1650394649,UKR
9111200,804,UKR55762,55762,"14 April 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2,"24 Channel",National,"On 14 April 2022, armed clashes continued between the Ukrainian and Russian forces near Mariupol, Donetsk. Casualties unknown.",0,1650394649,UKR
9111200,804,UKR55762,55762,"14 April 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2,"24 Channel",National,"On 14 April 2022, armed clashes continued between the Ukrainian and Russian forces near Mariupol, Donetsk. Casualties unknown.",0,1650394649,UKR
9111742,804,UKR55763,55763,"14 April 2022",2022,1,"Strategic developments",Other,"Civilians (Ukraine)","Refugees/IDPs (Ukraine)",7,70,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Suspilne Media",National,"Displacement: On 14 April 2022, 289 civilians evacuated from Mariupol, Donetsk, with their own cars to Zaporizhia.",0,1650394650,UKR
9111075,804,UKR55699,55699,"13 April 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)","Military Forces of Ukraine (2019-) Special Operations Detachment Azov",1,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Segodnya; 24 Channel; Ministry of Defence of Ukraine",Other-National,"On 13 April 2022, Russian forces continued bombing and shelling Mariupol, Donetsk. Russian forces clashed with Ukrainian forces, including Azov Battalion, near the Azovstal plant in Mariupol. Ukrainian forces also destroyed some of the Russian equipment. Casualties unknown.",0,1650394649,UKR
9111075,804,UKR55699,55699,"13 April 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Segodnya; 24 Channel; Ministry of Defence of Ukraine",Other-National,"On 13 April 2022, Russian forces continued bombing and shelling Mariupol, Donetsk. Russian forces clashed with Ukrainian forces, including Azov Battalion, near the Azovstal plant in Mariupol. Ukrainian forces also destroyed some of the Russian equipment. Casualties unknown.",0,1650394649,UKR
9111796,804,UKR55700,55700,"13 April 2022",2022,2,"Strategic developments",Other,"Military Forces of Russia (2000-)",,8,78,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,Ukrinform,National,"Other: Around 13 April 2022 (week of), Russian forces started using 13 mobile crematoriums to burn civilian bodies in the city of Mariupol, Donetsk, to remove evidence of crimes committed by the Russian army in Ukraine.",0,1650394650,UKR
9111796,804,UKR55700,55700,"13 April 2022",2022,2,"Strategic developments",Other,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,Ukrinform,National,"Other: Around 13 April 2022 (week of), Russian forces started using 13 mobile crematoriums to burn civilian bodies in the city of Mariupol, Donetsk, to remove evidence of crimes committed by the Russian army in Ukraine.",0,1650394650,UKR
9111068,804,UKR55657,55657,"12 April 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Segodnya; Ministry of Defence of Ukraine",Other-National,"On 12 April 2022, clashes took place between the Russian and Ukrainian forces, including Azov Battalion, in Mariupol, Donetsk. Casualties unknown.",0,1650394649,UKR
9111068,804,UKR55657,55657,"12 April 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)","Military Forces of Ukraine (2019-) Special Operations Detachment Azov",1,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Segodnya; Ministry of Defence of Ukraine",Other-National,"On 12 April 2022, clashes took place between the Russian and Ukrainian forces, including Azov Battalion, in Mariupol, Donetsk. Casualties unknown.",0,1650394649,UKR
9111055,804,UKR55610,55610,"11 April 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Ministry of Defence of Ukraine; 24 Channel",Other-National,"On 11 April 2022, clashes took place between the Russian and Ukrainian forces, including Azov Battalion, near the Azovstal plant in Mariupol, Donetsk. Russian forces attempted to seize Azovstal plant, however Ukrainian forces managed to hold their positions. Casualties unknown.",0,1650394649,UKR
9111055,804,UKR55610,55610,"11 April 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)","Military Forces of Ukraine (2019-) Special Operations Detachment Azov",1,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Ministry of Defence of Ukraine; 24 Channel",Other-National,"On 11 April 2022, clashes took place between the Russian and Ukrainian forces, including Azov Battalion, near the Azovstal plant in Mariupol, Donetsk. Russian forces attempted to seize Azovstal plant, however Ukrainian forces managed to hold their positions. Casualties unknown.",0,1650394649,UKR
9111056,804,UKR55611,55611,"11 April 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel; National Corps; RFE/RL; Segodnya",Other-National,"On 11 April 2022, Russian forces using drones dropped a substance of unknown origin on Mariupol, Donetsk. It was used against Ukrainian military and civilians. As a result, victims suffered respiratory failure and vestibular balance disorder. There were no casualties. Additionally, Russian forces shelled Caritas Charitable Foundation building, killing 7 civilians.",7,1650394649,UKR
9111056,804,UKR55611,55611,"11 April 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Ukraine (2019-)","Civilians (Ukraine)",1,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel; National Corps; RFE/RL; Segodnya",Other-National,"On 11 April 2022, Russian forces using drones dropped a substance of unknown origin on Mariupol, Donetsk. It was used against Ukrainian military and civilians. As a result, victims suffered respiratory failure and vestibular balance disorder. There were no casualties. Additionally, Russian forces shelled Caritas Charitable Foundation building, killing 7 civilians.",7,1650394649,UKR
9111756,804,UKR55609,55609,"11 April 2022",2022,1,"Violence against civilians","Abduction/forced disappearance","Military Forces of Russia (2000-)",,8,78,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2,"Suspilne Media",National,"On 11 April 2022, on the territory of the Mariupol commercial seaport, Mariupol, Donetsk, the Russian military seized and transported to an unknown destination the crew members of the Liberian-flagged ship SMARTA and the wife of the ship's captain who was on board. The crew included 18 Ukrainian citizens and 1 Egyptian national. According to preliminary information, they were taken in the direction of temporarily occupied Donetsk.",0,1650394650,UKR
9111756,804,UKR55609,55609,"11 April 2022",2022,1,"Violence against civilians","Abduction/forced disappearance","Civilians (Ukraine)","Labour Group (Ukraine); Civilians (Egypt); Labour Group (Egypt)",7,78,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2,"Suspilne Media",National,"On 11 April 2022, on the territory of the Mariupol commercial seaport, Mariupol, Donetsk, the Russian military seized and transported to an unknown destination the crew members of the Liberian-flagged ship SMARTA and the wife of the ship's captain who was on board. The crew included 18 Ukrainian citizens and 1 Egyptian national. According to preliminary information, they were taken in the direction of temporarily occupied Donetsk.",0,1650394650,UKR
9111185,804,UKR55530,55530,"10 April 2022",2022,1,"Strategic developments",Other,"Civilians (Ukraine)","Refugees/IDPs (Ukraine)",7,70,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel",National,"Displacement: On 10 April 2022, 2622 people were evacuated from Mariupol, Donetsk, to Berdiansk, Zaporizhia.",0,1650394649,UKR
9111579,804,UKR55529,55529,"10 April 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Ministry of Defence of Ukraine",Other,"On 10 April 2022, Russian forces carried out air strikes and fired artillery at Azov Batalion positions and civil infrastructure in Mariupol, Donetsk. Casualties unknown.",0,1650394650,UKR
9111579,804,UKR55529,55529,"10 April 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Ukraine (2019-) Special Operations Detachment Azov",,1,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Ministry of Defence of Ukraine",Other,"On 10 April 2022, Russian forces carried out air strikes and fired artillery at Azov Batalion positions and civil infrastructure in Mariupol, Donetsk. Casualties unknown.",0,1650394650,UKR
9111621,804,UKR55531,55531,"10 April 2022",2022,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Novoye Vremya Ukraine",National,"On 10 April 2022, Ukrainian soldier being surrounded in Mariupol, Donetsk by Russian forces detonated a bomb in order not to let Russian forces take a Ukrainian military radio station. He died at once, other casualties unknown.",1,1650394650,UKR
9111621,804,UKR55531,55531,"10 April 2022",2022,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Novoye Vremya Ukraine",National,"On 10 April 2022, Ukrainian soldier being surrounded in Mariupol, Donetsk by Russian forces detonated a bomb in order not to let Russian forces take a Ukrainian military radio station. He died at once, other casualties unknown.",1,1650394650,UKR
9111560,804,UKR55470,55470,"09 April 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Ministry of Defence of Ukraine",Other,"On 9 April 2022, Russian forces continued clashes with Azov Battalion trying to gain full control over Mariupol, Donetsk. Casualties unknown.",0,1650394650,UKR
9111560,804,UKR55470,55470,"09 April 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-) Special Operations Detachment Azov",,1,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Ministry of Defence of Ukraine",Other,"On 9 April 2022, Russian forces continued clashes with Azov Battalion trying to gain full control over Mariupol, Donetsk. Casualties unknown.",0,1650394650,UKR
9058914,804,UKR55356,55356,"08 April 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)","Military Forces of Ukraine (2019-) Special Operations Detachment Azov",1,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel; Ukrinform; Flot 2017; Novoye Vremya Ukraine; Unian; Focus; Liveuamap; DPR Armed Forces Press Service; Suspilne Media","Local partner-New media","On 8 April 2022, Russian forces and Donetsk rebels clashed with Ukrainian forces near the Azovstal plant in Mariupol. Azov battalion reports destroying an IFV, killing its personnel. Unspecified fatalities coded as 3. In the morning, Russian forces shelled the Kapitan Belousov icebreaker ship, killing one and injuring several people, and used naval rocket artillery to target the city. Other casualties unknown.",4,1649784778,UKR
9058914,804,UKR55356,55356,"08 April 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)","NAF: United Armed Forces of Novorossiya; Donbass People's Militia; Military Forces of Russia (2000-) Navy",8,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel; Ukrinform; Flot 2017; Novoye Vremya Ukraine; Unian; Focus; Liveuamap; DPR Armed Forces Press Service; Suspilne Media","Local partner-New media","On 8 April 2022, Russian forces and Donetsk rebels clashed with Ukrainian forces near the Azovstal plant in Mariupol. Azov battalion reports destroying an IFV, killing its personnel. Unspecified fatalities coded as 3. In the morning, Russian forces shelled the Kapitan Belousov icebreaker ship, killing one and injuring several people, and used naval rocket artillery to target the city. Other casualties unknown.",4,1649784778,UKR
9058999,804,UKR55357,55357,"08 April 2022",2022,1,"Strategic developments",Other,"Civilians (Ukraine)","Refugees/IDPs (Ukraine)",7,70,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel",National,"Displacement: On 8 April 2022, 1614 people were evacuated from Mariupol, Donetsk.",0,1649784778,UKR
9058939,804,UKR55262,55262,"07 April 2022",2022,1,"Strategic developments",Other,"Civilians (Ukraine)","Refugees/IDPs (Ukraine)",7,70,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,061.ua,National,"Displacement: On 7 April 2022, 1205 civilians evacuated to Zaporizhia from Mariupol, Donetsk.",0,1649784778,UKR
9058997,804,UKR55261,55261,"07 April 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2,"24 Channel",National,"On 7 April 2022, clashes took place between the Russian and Ukrainian forces near Mariupol, Donetsk as Russian forces attempted to move forward and capture the city, however, Ukrainian forces managed to counter-attack and prevent the advancement of Russian forces. Casualties unknown.",0,1649784778,UKR
9058997,804,UKR55261,55261,"07 April 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2,"24 Channel",National,"On 7 April 2022, clashes took place between the Russian and Ukrainian forces near Mariupol, Donetsk as Russian forces attempted to move forward and capture the city, however, Ukrainian forces managed to counter-attack and prevent the advancement of Russian forces. Casualties unknown.",0,1649784778,UKR
9058903,804,UKR55236,55236,"06 April 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,80,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel; Segodnya; Ministry of Defence of Ukraine; Flot 2017",Other-National,"On 6 April 2022, Russian forces continued bombing and shelling Mariupol, Donetsk. Casualties unknown.",0,1649784778,UKR
9058869,804,UKR55126,55126,"05 April 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,80,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel; Ministry of Defence of Ukraine",Other-National,"On 5 April 2022, Russian air forces conducted an airstrike and artillery shelling of Mariupol, Donetsk, as a result of which civilian infrastructures were damaged. Casualties unknown.",0,1649784778,UKR
9058870,804,UKR55128,55128,"05 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-) Navy",,8,78,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2,"Segodnya; 24 Channel",National,"On 5 April 2022, Russian forces opened fire on civilian ship in the port of Mariupol, Donetsk. The ship, under a Dominican Republic flag, was berthed in the port when it was hit by shells during an ongoing attack on the besieged city. At least one crew member was injured.",0,1649784778,UKR
9058870,804,UKR55128,55128,"05 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Civilians (International)","Labour Group (International)",7,78,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2,"Segodnya; 24 Channel",National,"On 5 April 2022, Russian forces opened fire on civilian ship in the port of Mariupol, Donetsk. The ship, under a Dominican Republic flag, was berthed in the port when it was hit by shells during an ongoing attack on the besieged city. At least one crew member was injured.",0,1649784778,UKR
9058996,804,UKR55127,55127,"05 April 2022",2022,1,"Strategic developments",Other,"Civilians (Ukraine)","Refugees/IDPs (Ukraine)",7,70,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel",National,"Displacement: On 5 April 2022, Russian occupation forces continued to illegally deport to the territory of the Russian Federation Ukrainian citizens, who were in Mariupol, Donetsk. The approximate number of deported people since the beginning of war amounts to 40 000.",0,1649784778,UKR
9058857,804,UKR55077,55077,"04 April 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel; Ministry of Defence of Ukraine; Segodnya",Other-National,"On 4 April 2022, there was an armed clash between Russian and Ukrainian forces in Mariupol, Donetsk. Russian forces also carried out an airstrike artillery and shelling of Mariupol, destroying the infrastructure and residential areas of the city. During the day Ukrainian forces destroyed two Russian tanks and an armored personnel carrier. At least three people were wounded. Further casualties unknown.",0,1649784778,UKR
9058857,804,UKR55077,55077,"04 April 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel; Ministry of Defence of Ukraine; Segodnya",Other-National,"On 4 April 2022, there was an armed clash between Russian and Ukrainian forces in Mariupol, Donetsk. Russian forces also carried out an airstrike artillery and shelling of Mariupol, destroying the infrastructure and residential areas of the city. During the day Ukrainian forces destroyed two Russian tanks and an armored personnel carrier. At least three people were wounded. Further casualties unknown.",0,1649784778,UKR
9058995,804,UKR55024,55024,"03 April 2022",2022,1,"Strategic developments",Other,"Civilians (Ukraine)","Refugees/IDPs (Ukraine)",7,70,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel",National,"Displacement: On 3 April 2022, more than 450 people were evacuated from Berdiansk, Zaporizhia and Mariupol, Donetsk.",0,1649784778,UKR
9059404,804,UKR55023,55023,"03 April 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Ministry of Defence of Ukraine",Other,"On 3 April 2022, Russian forces carried out air strikes at positions of the Ukrainian Army - Azov Battalion in Mariupol, Donetsk. Casualties unknown.",0,1649784779,UKR
9059404,804,UKR55023,55023,"03 April 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Ukraine (2019-) Special Operations Detachment Azov",,1,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Ministry of Defence of Ukraine",Other,"On 3 April 2022, Russian forces carried out air strikes at positions of the Ukrainian Army - Azov Battalion in Mariupol, Donetsk. Casualties unknown.",0,1649784779,UKR
9058836,804,UKR54961,54961,"02 April 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Ministry of Defence of Ukraine; 24 Channel",Other-National,"On 2 April 2022, Russian forces clashed with the Ukrainian Army in Mariupol, Donetsk. Ukrainian Army destroyed 2 tanks, 2 infantry vehicles as well as other military equipment. Casualties unknown.",0,1649784778,UKR
9058836,804,UKR54961,54961,"02 April 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Ministry of Defence of Ukraine; 24 Channel",Other-National,"On 2 April 2022, Russian forces clashed with the Ukrainian Army in Mariupol, Donetsk. Ukrainian Army destroyed 2 tanks, 2 infantry vehicles as well as other military equipment. Casualties unknown.",0,1649784778,UKR
9058993,804,UKR54963,54963,"02 April 2022",2022,1,"Strategic developments",Other,"Civilians (Ukraine)","Refugees/IDPs (Ukraine)",7,70,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel",National,"Displacement: On 2 April 2022, 1263 people were evacuated from Mariupol and Berdiansk, Donetsk region.",0,1649784778,UKR
9059060,804,UKR54962,54962,"02 April 2022",2022,1,"Violence against civilians",Attack,"Military Forces of Russia (2000-)",,8,78,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel",National,"On 2 April 2022, Russian forces killed a Lithuanian documentalist during evacuation from Mariupol, Donetsk.",1,1649784778,UKR
9059060,804,UKR54962,54962,"02 April 2022",2022,1,"Violence against civilians",Attack,"Civilians (Lithuania)","Journalists (Lithuania)",7,78,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel",National,"On 2 April 2022, Russian forces killed a Lithuanian documentalist during evacuation from Mariupol, Donetsk.",1,1649784778,UKR
8982966,804,UKR54488,54488,"01 April 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)","NAF: United Armed Forces of Novorossiya; Donbass People's Militia",8,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel; Suspilne Media; National Corps",Other-National,"On 1 April 2022, Russian forces, including Donetsk rebels, clashed with Ukrainian forces in Mariupol, Donetsk. Casualties unknown.",0,1649184809,UKR
8982966,804,UKR54488,54488,"01 April 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel; Suspilne Media; National Corps",Other-National,"On 1 April 2022, Russian forces, including Donetsk rebels, clashed with Ukrainian forces in Mariupol, Donetsk. Casualties unknown.",0,1649184809,UKR
8983164,804,UKR54483,54483,"01 April 2022",2022,1,"Strategic developments",Other,"Civilians (Ukraine)","Refugees/IDPs (Ukraine)",7,70,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel",National,"Displacement: On 1 April 2022, 3071 people were evacuated from Mariupol, Donetsk.",0,1649184810,UKR
8982970,804,UKR54495,54495,"31 March 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2,"24 Channel; Right Sector",Other-National,"On 31 March 2022, armed clashes continued between the Russian and Ukrainian forces around Mariupol, Donetsk. At least one Ukrainian serviceman died during the clashes.",1,1649184809,UKR
8982970,804,UKR54495,54495,"31 March 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2,"24 Channel; Right Sector",Other-National,"On 31 March 2022, armed clashes continued between the Russian and Ukrainian forces around Mariupol, Donetsk. At least one Ukrainian serviceman died during the clashes.",1,1649184809,UKR
8982971,804,UKR54497,54497,"31 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"LPR People's Militia Press Service; DPR Armed Forces Press Service",Other,"On 31 March 2022, NAF forces shot down 2 Mil Mi-8 helicopters in the territory of Mariupol, Donetsk which allegedly were evacuating the commanders of the Azov Battalion. As a result, 15 people died.",15,1649184809,UKR
8982971,804,UKR54497,54497,"31 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-) Special Operations Detachment Azov",,1,12,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"LPR People's Militia Press Service; DPR Armed Forces Press Service",Other,"On 31 March 2022, NAF forces shot down 2 Mil Mi-8 helicopters in the territory of Mariupol, Donetsk which allegedly were evacuating the commanders of the Azov Battalion. As a result, 15 people died.",15,1649184809,UKR
8983356,804,UKR54496,54496,"31 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"DPR Armed Forces Press Service",Other,"On 31 March 2022, NAF forces destroyed one of the bases of the Azov Battalion in Mariupol, Donetsk. Casualties unknown.",0,1649184811,UKR
8983356,804,UKR54496,54496,"31 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-) Special Operations Detachment Azov",,1,12,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"DPR Armed Forces Press Service",Other,"On 31 March 2022, NAF forces destroyed one of the bases of the Azov Battalion in Mariupol, Donetsk. Casualties unknown.",0,1649184811,UKR
8983679,804,UKR54487,54487,"31 March 2022",2022,1,"Strategic developments",Other,"Civilians (Ukraine)","Refugees/IDPs (Ukraine)",7,70,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Novoye Vremya Ukraine",National,"Displacement: On 31 March 2022, 631 civilians were evacuated from Mariupol, Donetsk to the Zaporizhia region.",0,1649184811,UKR
8983080,804,UKR54486,54486,"30 March 2022",2022,1,"Strategic developments",Other,"Civilians (Ukraine)","Refugees/IDPs (Ukraine)",7,70,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel",National,"Displacement: On 30 March 2022, 812 people from Mariupol, Donetsk, were evacuated to Zaporizhia.",0,1649184810,UKR
